,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_x,Dept,Weekly_Sales,IsHoliday_y
11848,5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,False,87.0,11112.86,False
11849,5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,False,90.0,3227.27,False
11850,5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,False,91.0,1725.0,False
11851,5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,False,92.0,8316.07,False
11852,5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,False,95.0,21586.72,False
11853,5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,False,96.0,7841.57,False
11854,5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,False,97.0,749.49,False
11855,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,1.0,9215.62,False
11856,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,2.0,13490.35,False
11857,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,3.0,2496.04,False
11858,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,4.0,11408.23,False
11859,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,5.0,4302.78,False
11860,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,6.0,965.52,False
11861,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,7.0,7221.47,False
11862,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,8.0,14085.6,False
11863,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,9.0,8512.1,False
11864,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,10.0,13349.65,False
11865,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,11.0,9031.4,False
11866,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,12.0,3387.57,False
11867,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,13.0,12591.74,False
11868,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,14.0,3235.42,False
11869,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,16.0,10331.1,False
11870,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,17.0,1850.03,False
11871,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,20.0,1294.77,False
11872,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,21.0,1258.77,False
11873,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,22.0,1930.86,False
11874,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,23.0,5999.35,False
11875,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,24.0,1323.79,False
11876,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,25.0,3232.94,False
11877,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,26.0,1277.92,False
11878,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,27.0,338.1,False
11879,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,28.0,139.31,False
11880,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,29.0,1065.51,False
11881,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,30.0,881.84,False
11882,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,31.0,527.49,False
11883,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,32.0,2086.41,False
11884,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,33.0,1372.88,False
11885,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,34.0,4230.31,False
11886,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,35.0,914.94,False
11887,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,36.0,653.0,False
11888,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,38.0,63947.14,False
11889,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,40.0,18048.09,False
11890,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,41.0,237.41,False
11891,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,42.0,2784.66,False
11892,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,44.0,1369.0,False
11893,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,46.0,4938.65,False
11894,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,49.0,86.64,False
11895,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,52.0,457.82,False
11896,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,55.0,2443.4,False
11897,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,56.0,523.78,False
11898,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,58.0,520.0,False
11899,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,60.0,306.0,False
11900,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,67.0,2492.64,False
11901,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,71.0,677.24,False
11902,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,72.0,11648.3,False
11903,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,74.0,4184.82,False
11904,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,79.0,4797.64,False
11905,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,81.0,3302.68,False
11906,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,82.0,3693.13,False
11907,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,85.0,659.62,False
11908,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,87.0,13099.72,False
11909,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,90.0,3159.65,False
11910,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,91.0,1899.66,False
11911,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,92.0,8490.49,False
11912,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,95.0,23277.56,False
11913,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,96.0,9270.14,False
11914,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,97.0,801.24,False
11915,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,98.0,94.5,False
11916,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,1.0,9323.17,False
11917,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,2.0,12380.57,False
11918,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,3.0,3798.11,False
11919,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,4.0,9383.45,False
11920,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,5.0,4508.4,False
11921,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,6.0,403.22,False
11922,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,7.0,4810.71,False
11923,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,8.0,14269.93,False
11924,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,9.0,6669.48,False
11925,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,10.0,9867.07,False
11926,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,11.0,7931.34,False
11927,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,12.0,2387.78,False
11928,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,13.0,10564.59,False
11929,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,14.0,2914.66,False
11930,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,16.0,6413.15,False
11931,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,17.0,1540.0,False
11932,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,20.0,1144.84,False
11933,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,21.0,1077.72,False
11934,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,22.0,2456.28,False
11935,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,23.0,5516.84,False
11936,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,24.0,1481.68,False
11937,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,25.0,2543.08,False
11938,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,26.0,1068.1,False
11939,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,27.0,256.92,False
11940,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,28.0,135.01,False
11941,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,29.0,1006.99,False
11942,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,30.0,822.2,False
11943,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,31.0,462.08,False
11944,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,32.0,2640.68,False
11945,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,33.0,1623.04,False
11946,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,34.0,2696.8,False
11947,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,35.0,639.52,False
11948,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,36.0,561.0,False
11949,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,38.0,67850.23,False
11950,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,40.0,17783.72,False
11951,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,41.0,361.85,False
11952,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,42.0,3033.54,False
11953,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,44.0,1459.61,False
11954,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,46.0,4002.39,False
11955,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,49.0,47.52,False
11956,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,52.0,305.83,False
11957,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,55.0,3205.23,False
11958,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,56.0,216.86,False
11959,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,58.0,610.0,False
11960,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,60.0,144.0,False
11961,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,67.0,2166.65,False
11962,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,71.0,557.46,False
11963,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,72.0,11701.72,False
11964,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,74.0,3608.82,False
11965,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,79.0,5179.19,False
11966,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,81.0,3013.56,False
11967,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,82.0,3866.44,False
11968,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,85.0,1064.7,False
11969,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,87.0,10847.06,False
11970,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,90.0,3231.37,False
11971,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,91.0,1649.45,False
11972,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,92.0,8386.73,False
11973,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,95.0,20492.17,False
11974,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,96.0,7421.61,False
11975,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,97.0,670.52,False
11976,5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,98.0,27.0,False
11977,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,1.0,9513.66,False
11978,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,2.0,12409.06,False
11979,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,3.0,5153.97,False
11980,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,4.0,9598.92,False
11981,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,5.0,5487.92,False
11982,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,6.0,563.61,False
11983,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,7.0,4943.67,False
11984,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,8.0,13604.68,False
11985,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,9.0,6763.9,False
11986,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,10.0,10447.41,False
11987,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,11.0,8420.73,False
11988,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,12.0,2545.96,False
11989,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,13.0,10646.28,False
11990,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,14.0,2914.72,False
11991,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,16.0,8195.86,False
11992,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,17.0,1904.26,False
11993,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,20.0,1134.37,False
11994,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,21.0,1169.96,False
11995,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,22.0,1751.46,False
11996,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,23.0,6383.72,False
11997,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,24.0,1060.76,False
11998,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,25.0,2398.07,False
11999,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,26.0,1197.92,False
12000,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,27.0,404.73,False
12001,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,28.0,111.37,False
12002,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,29.0,1094.23,False
12003,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,30.0,632.5,False
12004,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,31.0,556.88,False
12005,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,32.0,1670.3,False
12006,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,33.0,1466.53,False
12007,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,34.0,2672.93,False
12008,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,35.0,850.49,False
12009,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,36.0,596.0,False
12010,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,38.0,63994.66,False
12011,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,40.0,19176.45,False
12012,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,41.0,263.88,False
12013,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,42.0,3273.88,False
12014,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,44.0,1337.32,False
12015,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,46.0,4348.41,False
12016,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,49.0,47.85,False
12017,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,52.0,384.06,False
12018,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,54.0,15.0,False
12019,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,55.0,3051.55,False
12020,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,56.0,65.41,False
12021,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,58.0,605.0,False
12022,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,60.0,297.0,False
12023,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,67.0,2496.55,False
12024,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,71.0,186.43,False
12025,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,72.0,9787.56,False
12026,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,74.0,3513.4,False
12027,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,79.0,5812.06,False
12028,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,81.0,3214.26,False
12029,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,82.0,4012.57,False
12030,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,85.0,1167.58,False
12031,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,87.0,11477.06,False
12032,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,90.0,3339.17,False
12033,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,91.0,1911.22,False
12034,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,92.0,8656.95,False
12035,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,95.0,21628.42,False
12036,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,96.0,8232.06,False
12037,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,97.0,634.53,False
12038,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,98.0,8.0,False
12039,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,1.0,9303.88,False
12040,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,2.0,11566.52,False
12041,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,3.0,4140.44,False
12042,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,4.0,9080.09,False
12043,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,5.0,3647.06,False
12044,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,6.0,717.21,False
12045,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,7.0,5008.12,False
12046,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,8.0,13779.86,False
12047,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,9.0,6946.86,False
12048,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,10.0,10146.25,False
12049,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,11.0,7686.05,False
12050,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,12.0,2948.58,False
12051,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,13.0,11392.96,False
12052,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,14.0,2634.67,False
12053,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,16.0,8608.84,False
12054,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,17.0,2138.61,False
12055,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,20.0,645.67,False
12056,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,21.0,1118.0,False
12057,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,22.0,844.18,False
12058,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,23.0,5673.3,False
12059,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,24.0,981.63,False
12060,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,25.0,2544.09,False
12061,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,26.0,1130.27,False
12062,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,27.0,269.96,False
12063,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,28.0,130.12,False
